GEM unit/phase ID,GEM location ID,Country/Area,Wiki URL,Plant name,Unit name,Plant name (other),Plant name (local),Owner,Owner GEM Entity ID,Parent,Parent GEM Entity ID,Capacity (MW),Status,Start year,Retired year,Planned retirement,Combustion technology,Coal type,Coal source,Conversion to (fuel),Conversion to (GEM unit ID),Alternate Fuel,Location,"Local area (taluk, county)","Major area (prefecture, district)","Subnational unit (province, state)",Subregion,Region,Latitude,Longitude,Location accuracy,Permits,Permit Date,Permit Parsed,Captive,Captive industry use,Captive residential use,China Capacity Payment Recipient,CHP,Plant age (years),Capacity factor,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Annual CO2 (million tonnes / annum),Remaining plant lifetime (years),Lifetime CO2 (million tonnes),province_norm,zone,est_generation_MWh,emis_intensity_t_per_MWh,cluster
G100000105680,L100000102826,Indonesia,https://www.gem.wiki/Ketapang_Smelter_power_station,Ketapang Smelter power station,Phase II Unit 3,魏桥集团印尼宏发韦立氧化铝公司印尼热电厂,,PT Well Harvest Winning Alumina Refinery [100%],E100000121085 [100%],China Hongqiao Group Ltd; Harita Group,E100000120243; E100000120543,30.0,operating,2021.0,,,subcritical,unknown,,,,,,Kendawangan,Ketapang,West Kalimantan,South-eastern Asia,Asia,-2.366182,110.157272,exact,,,,aluminum,power,,,yes,4,0.55,10442.4,96100,0.153040548591612,31,4.744257006339972,Kalimantan Barat,Kalimantan,144540.0,1.058811046019178,2
G100000106084,L100000102767,Indonesia,https://www.gem.wiki/Labuhan_Angin_power_station,Labuhan Angin power station,Unit 1,,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],115.0,operating,2008.0,,,subcritical,lignite,,,,,Labuhan Angin,Tapian Nauli,Tapanuli Tengah,North Sumatra,South-eastern Asia,Asia,1.7518502,98.7312856,exact,,,,,,,,,17,0.55,11312.6,101000,0.6679488274537649,18,12.02307889416777,Sumatera Utara,Sumatra,554070.0000000001,1.20553148059589,1
G100000106085,L100000102767,Indonesia,https://www.gem.wiki/Labuhan_Angin_power_station,Labuhan Angin power station,Unit 2,,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],115.0,operating,2008.0,,,subcritical,lignite,,,,,Labuhan Angin,Tapian Nauli,Tapanuli Tengah,North Sumatra,South-eastern Asia,Asia,1.7518502,98.7312856,exact,,,,,,,,,17,0.55,11312.6,101000,0.6679488274537649,18,12.02307889416777,Sumatera Utara,Sumatra,554070.0000000001,1.20553148059589,1
G100000106136,L100000102754,Indonesia,https://www.gem.wiki/Lampung_Sebalang_power_station,Lampung Sebalang power station,Unit 1,"榜楠发电项目 (Unit 1, Unit 2)",,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],100.0,operating,2015.0,,,subcritical,bituminous,,,,bioenergy,Sebalang,Katibung,South Lampung,Lampung,South-eastern Asia,Asia,-5.58594,105.38719,exact,,,,,,,,,10,0.55,11312.6,94600,0.5440203106080601,25,13.6005077652015,Lampung,Sumatra,481800.00000000006,1.1291413669739727,1
G100000106137,L100000102754,Indonesia,https://www.gem.wiki/Lampung_Sebalang_power_station,Lampung Sebalang power station,Unit 2,"榜楠发电项目 (Unit 1, Unit 2)",,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],100.0,operating,2015.0,,,subcritical,bituminous,,,,bioenergy,Sebalang,Katibung,South Lampung,Lampung,South-eastern Asia,Asia,-5.58594,105.38719,exact,,,,,,,,,10,0.55,11312.6,94600,0.5440203106080601,25,13.6005077652015,Lampung,Sumatra,481800.00000000006,1.1291413669739727,1
G100000113840,L100000104400,Indonesia,https://www.gem.wiki/Medan_Steel_Mill_power_station,Medan Steel Mill power station,Unit 1,,,PT Gahapi Nisco Steel [100%],E100000121013 [100%],Nanjing Iron and Steel Co Ltd; PT Gunung Gahapi,E100001000920; E100000121019,30.0,operating,2017.0,,,subcritical,unknown,,,,,,Medan,,North Sumatra,South-eastern Asia,Asia,3.667568,98.665386,exact,,,,iron & steel,power,,,,8,0.55,10442.4,96100,0.153040548591612,27,4.132094811973524,Sumatera Utara,Sumatra,144540.0,1.058811046019178,2
G100000113841,L100000104400,Indonesia,https://www.gem.wiki/Medan_Steel_Mill_power_station,Medan Steel Mill power station,Unit 2,,,PT Gahapi Nisco Steel [100%],E100000121013 [100%],Nanjing Iron and Steel Co Ltd; PT Gunung Gahapi,E100001000920; E100000121019,30.0,operating,2017.0,,,subcritical,unknown,,,,,,Medan,,North Sumatra,South-eastern Asia,Asia,3.667568,98.665386,exact,,,,iron & steel,power,,,,8,0.55,10442.4,96100,0.153040548591612,27,4.132094811973524,Sumatera Utara,Sumatra,144540.0,1.058811046019178,2
G100000106864,L100000102704,Indonesia,https://www.gem.wiki/Merak_power_station,Merak power station,Unit 1,,,PT Merak Energi Indonesia [100%],E100000121040 [100%],PT Merak Energi Indonesia [100.0%],E100000121040 [100.0%],60.0,operating,2014.0,,,subcritical,unknown,,,,,,Pulo Ampel,Serang,Banten,South-eastern Asia,Asia,-5.88403,106.06422,exact,,,,chemicals,,,,,11,0.55,11312.6,96100,0.331587855281826,24,7.958108526763824,Banten,Jawa-Madura-Bali,289080.0,1.1470452998541096,1
G100000106865,L100000102704,Indonesia,https://www.gem.wiki/Merak_power_station,Merak power station,Unit 2,,,PT Merak Energi Indonesia [100%],E100000121040 [100%],PT Merak Energi Indonesia [100.0%],E100000121040 [100.0%],60.0,operating,2014.0,,,subcritical,unknown,,,,,,Pulo Ampel,Serang,Banten,South-eastern Asia,Asia,-5.88403,106.06422,exact,,,,chemicals,,,,,11,0.55,11312.6,96100,0.331587855281826,24,7.958108526763824,Banten,Jawa-Madura-Bali,289080.0,1.1470452998541096,1
G100000107177,L100000102690,Indonesia,https://www.gem.wiki/Nagan_Raya_power_station,Nagan Raya power station,Unit 1,"印尼国电亚齐电站 (Unit 1, Unit 2), 大唐米拉务电站 (Unit 3, Unit 4), 大唐米拉务电站, 印尼国电亚齐电站",,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],110.0,operating,2013.0,,,subcritical,unknown,,,,bioenergy,,,Nagan Raya,Aceh,South-eastern Asia,Asia,4.1075504,96.1988906,exact,,,,,,,,,12,0.55,11312.6,96100,0.607911068016681,23,13.98195456438366,Aceh,Sumatra,529980.0000000001,1.1470452998541094,1
G100000107178,L100000102690,Indonesia,https://www.gem.wiki/Nagan_Raya_power_station,Nagan Raya power station,Unit 2,"印尼国电亚齐电站 (Unit 1, Unit 2), 大唐米拉务电站 (Unit 3, Unit 4), 大唐米拉务电站, 印尼国电亚齐电站",,Unnamed special purpose vehicle [100%],E100000121494 [100%],Unnamed special purpose vehicle [100.0%],E100000121494 [100.0%],110.0,operating,2014.0,,,subcritical,unknown,,,,bioenergy,,,Nagan Raya,Aceh,South-eastern Asia,Asia,4.1075504,96.1988906,exact,,,,,,,,,11,0.55,11312.6,96100,0.607911068016681,24,14.58986563240035,Aceh,Sumatra,529980.0000000001,1.1470452998541094,1
G100000107179,L100000102690,Indonesia,https://www.gem.wiki/Nagan_Raya_power_station,Nagan Raya power station,Unit 3,"印尼国电亚齐电站 (Unit 1, Unit 2), 大唐米拉务电站 (Unit 3, Unit 4), 大唐米拉务电站, 印尼国电亚齐电站",,PT Meulaboh Power Generation [100%],E100000121043 [100%],China Datang Overseas Investment Co Ltd [62.0%]; PT Pembangunan Perumahan (Persero) Tbk [33.7%]; small shareholder(s) [4.0%],E100001001085 [62.0%]; E100000121057 [33.7%]; E100001015587 [4.0%],225.0,operating,2023.0,,,subcritical,unknown,,,,,,,Nagan Raya,Aceh,South-eastern Asia,Asia,4.1156362,96.2024123,exact,,,,,,,,,2,0.55,10442.4,96100,1.14780411443709,33,37.87753577642398,Aceh,Sumatra,1084050.0000000002,1.0588110460191775,2
G100000107180,L100000102690,Indonesia,https://www.gem.wiki/Nagan_Raya_power_station,Nagan Raya power station,Unit 4,"印尼国电亚齐电站 (Unit 1, Unit 2), 大唐米拉务电站 (Unit 3, Unit 4), 大唐米拉务电站, 印尼国电亚齐电站",,PT Meulaboh Power Generation [100%],E100000121043 [100%],China Datang Overseas Investment Co Ltd [62.0%]; PT Pembangunan Perumahan (Persero) Tbk [33.7%]; small shareholder(s) [4.0%],E100001001085 [62.0%]; E100000121057 [33.7%]; E100001015587 [4.0%],225.0,operating,2023.0,,,subcritical,unknown,,,,,,,Nagan Raya,Aceh,South-eastern Asia,Asia,4.1156362,96.2024123,exact,,,,,,,,,2,0.55,10442.4,96100,1.14780411443709,33,37.87753577642398,Aceh,Sumatra,1084050.0000000002,1.0588110460191775,2
G100000114352,L100000104619,Indonesia,https://www.gem.wiki/Nanshan_Industrial_Park_power_station,Nanshan Industrial Park power station,Phase I Unit 1,南山宾坦工业园自备电厂,,PT Bintan Alumina Indonesia,E100000120999,Hong Kong Prime Aluminium Investment Ltd; Nanshan Aluminium International Holdings Ltd; small shareholder(s),E100002015282; E100002015281; E100001015587,30.0,operating,2021.0,,,subcritical,unknown,,,,,,Galang Batang,Bintan,Riau Islands,South-eastern Asia,Asia,0.917142,104.65547,exact,,,,aluminum,power,,,,4,0.55,10442.4,96100,0.153040548591612,31,4.744257006339972,Kepulauan Riau,Sumatra,144540.0,1.058811046019178,2
G100000114488,L100000104619,Indonesia,https://www.gem.wiki/Nanshan_Industrial_Park_power_station,Nanshan Industrial Park power station,Phase I Unit 2,南山宾坦工业园自备电厂,,PT Bintan Alumina Indonesia,E100000120999,Hong Kong Prime Aluminium Investment Ltd; Nanshan Aluminium International Holdings Ltd; small shareholder(s),E100002015282; E100002015281; E100001015587,30.0,operating,2021.0,,,subcritical,unknown,,,,,,Galang Batang,Bintan,Riau Islands,South-eastern Asia,Asia,0.917142,104.65547,exact,,,,aluminum,power,,,,4,0.55,10442.4,96100,0.153040548591612,31,4.744257006339972,Kepulauan Riau,Sumatra,144540.0,1.058811046019178,2
G100000114489,L100000104619,Indonesia,https://www.gem.wiki/Nanshan_Industrial_Park_power_station,Nanshan Industrial Park power station,Phase I Unit 3,南山宾坦工业园自备电厂,,PT Bintan Alumina Indonesia,E100000120999,Hong Kong Prime Aluminium Investment Ltd; Nanshan Aluminium International Holdings Ltd; small shareholder(s),E100002015282; E100002015281; E100001015587,30.0,operating,2022.0,,,subcritical,unknown,,,,,,Galang Batang,Bintan,Riau Islands,South-eastern Asia,Asia,0.917142,104.65547,exact,,,,aluminum,power,,,,3,0.55,10442.4,96100,0.153040548591612,32,4.897297554931584,Kepulauan Riau,Sumatra,144540.0,1.058811046019178,2
G100000114901,L100000104619,Indonesia,https://www.gem.wiki/Nanshan_Industrial_Park_power_station,Nanshan Industrial Park power station,Phase I Unit 4,南山宾坦工业园自备电厂,,PT Bintan Alumina Indonesia,E100000120999,Hong Kong Prime Aluminium Investment Ltd; Nanshan Aluminium International Holdings Ltd; small shareholder(s),E100002015282; E100002015281; E100001015587,30.0,operating,2022.0,,,subcritical,unknown,,,,,,Galang Batang,Bintan,Riau Islands,South-eastern Asia,Asia,0.911643,104.6505404,exact,,,,aluminum,power,,,,3,0.55,10442.4,96100,0.153040548591612,32,4.897297554931584,Kepulauan Riau,Sumatra,144540.0,1.058811046019178,2
G100000114902,L100000104619,Indonesia,https://www.gem.wiki/Nanshan_Industrial_Park_power_station,Nanshan Industrial Park power station,Phase I Unit 5,南山宾坦工业园自备电厂,,PT Bintan Alumina Indonesia,E100000120999,Hong Kong Prime Aluminium Investment Ltd; Nanshan Aluminium International Holdings Ltd; small shareholder(s),E100002015282; E100002015281; E100001015587,30.0,operating,2023.0,,,subcritical,unknown,,,,,,Galang Batang,Bintan,Riau Islands,South-eastern Asia,Asia,0.911643,104.6505404,exact,,,,aluminum,power,,,,2,0.55,10442.4,96100,0.153040548591612,33,5.050338103523196,Kepulauan Riau,Sumatra,144540.0,1.058811046019178,2
G100000114903,L100000104619,Indonesia,https://www.gem.wiki/Nanshan_Industrial_Park_power_station,Nanshan Industrial Park power station,Phase I Unit 6,南山宾坦工业园自备电厂,,PT Bintan Alumina Indonesia,E100000120999,Hong Kong Prime Aluminium Investment Ltd; Nanshan Aluminium International Holdings Ltd; small shareholder(s),E100002015282; E100002015281; E100001015587,30.0,operating,2023.0,,,subcritical,unknown,,,,,,Galang Batang,Bintan,Riau Islands,South-eastern Asia,Asia,0.911643,104.6505404,exact,,,,aluminum,power,,,,2,0.55,10442.4,96100,0.153040548591612,33,5.050338103523196,Kepulauan Riau,Sumatra,144540.0,1.058811046019178,2
G100000107624,L100000102834,Indonesia,https://www.gem.wiki/Ombilin_power_station,Ombilin power station,Unit 1,翁比林电站,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],100.0,operating,1996.0,,2060.0,subcritical,subbituminous,Sawahlunto,,,bioenergy,,Talawi,Sawahlunto,West Sumatra,South-eastern Asia,Asia,-0.609017,100.753697,exact,,,,,,,,,29,0.55,12182.8,96100,0.5951576889673801,35,20.8305191138583,Sumatera Barat,Sumatra,481800.00000000006,1.235279553689041,3
G100000107625,L100000102834,Indonesia,https://www.gem.wiki/Ombilin_power_station,Ombilin power station,Unit 2,翁比林电站,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],100.0,operating,1997.0,,2060.0,subcritical,subbituminous,Sawahlunto,,,bioenergy,,Talawi,Sawahlunto,West Sumatra,South-eastern Asia,Asia,-0.609017,100.753697,exact,,,,,,,,,28,0.55,12182.8,96100,0.5951576889673801,35,20.8305191138583,Sumatera Barat,Sumatra,481800.00000000006,1.235279553689041,3
G100000107720,L100000102726,Indonesia,https://www.gem.wiki/Pacitan_power_station,Pacitan power station,Unit 1,巴齐丹电站,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],315.0,operating,2011.0,,,subcritical,subbituminous,,,,bioenergy,,Sudimoro,Pacitan,East Java,South-eastern Asia,Asia,-8.257818,111.373558,exact,,,,,,,,,14,0.55,10442.4,96100,1.606925760211926,21,33.74544096445045,Jawa Timur,Jawa-Madura-Bali,1517670.0,1.058811046019178,4
G100000107721,L100000102726,Indonesia,https://www.gem.wiki/Pacitan_power_station,Pacitan power station,Unit 2,巴齐丹电站,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],315.0,operating,2011.0,,,subcritical,subbituminous,,,,bioenergy,,Sudimoro,Pacitan,East Java,South-eastern Asia,Asia,-8.257818,111.373558,exact,,,,,,,,,14,0.55,10442.4,96100,1.606925760211926,21,33.74544096445045,Jawa Timur,Jawa-Madura-Bali,1517670.0,1.058811046019178,4
G100000107730,L100000102728,Indonesia,https://www.gem.wiki/Paiton-1_power_station,Paiton-1 power station,Unit 7,百通电站,,PT Paiton Energy Pte Ltd [100%],E100000121052 [100%],RATCH Group PCL [45.5%]; PT Medco Daya Abadi Lestari [28.5%]; Qatar Electricity and Water Company QPSC [15.6%]; Ras Laffan Operating Company WLL [10.4%],E100000001636 [45.5%]; E100001010774 [28.5%]; E100001000329 [15.6%]; E100001000371 [10.4%],615.0,operating,1999.0,,,subcritical,subbituminous,,,,bioenergy,Bhinor,Paiton,Probolinggo,East Java,South-eastern Asia,Asia,-7.715299,113.585706,exact,,,,,,,,,26,0.55,10442.4,96100,3.137331246128047,9,28.23598121515242,Jawa Timur,Jawa-Madura-Bali,2963070.0,1.0588110460191784,4
G100000107731,L100000102728,Indonesia,https://www.gem.wiki/Paiton-1_power_station,Paiton-1 power station,Unit 8,百通电站,,PT Paiton Energy Pte Ltd [100%],E100000121052 [100%],RATCH Group PCL [45.5%]; PT Medco Daya Abadi Lestari [28.5%]; Qatar Electricity and Water Company QPSC [15.6%]; Ras Laffan Operating Company WLL [10.4%],E100000001636 [45.5%]; E100001010774 [28.5%]; E100001000329 [15.6%]; E100001000371 [10.4%],615.0,operating,1999.0,,,subcritical,subbituminous,,,,bioenergy,Bhinor,Paiton,Probolinggo,East Java,South-eastern Asia,Asia,-7.715299,113.585706,exact,,,,,,,,,26,0.55,10442.4,96100,3.137331246128047,9,28.23598121515242,Jawa Timur,Jawa-Madura-Bali,2963070.0,1.0588110460191784,4
G100000107732,L100000102729,Indonesia,https://www.gem.wiki/Paiton-2_power_station,Paiton-2 power station,Unit 1,百通电站,,PT Jawa Power [100%],E100000121032 [100%],Siemens AG [50.0%]; Marubeni Corp [17.5%]; YTL Corporation Bhd [17.5%]; PT Bumipertiwi Tatapradipta [15.0%],E100000000436 [50.0%]; E100000000649 [17.5%]; E100000000707 [17.5%]; E100000121003 [15.0%],660.0,operating,2000.0,,,subcritical,subbituminous,,,,bioenergy,Bhinor,Paiton,Probolinggo,East Java,South-eastern Asia,Asia,-7.715299,113.585706,exact,,,,,,,,,25,0.55,10442.4,96100,3.366892069015465,10,33.66892069015465,Jawa Timur,Jawa-Madura-Bali,3179880.0000000005,1.0588110460191782,4
G100000107733,L100000102729,Indonesia,https://www.gem.wiki/Paiton-2_power_station,Paiton-2 power station,Unit 2,百通电站,,PT Jawa Power [100%],E100000121032 [100%],Siemens AG [50.0%]; Marubeni Corp [17.5%]; YTL Corporation Bhd [17.5%]; PT Bumipertiwi Tatapradipta [15.0%],E100000000436 [50.0%]; E100000000649 [17.5%]; E100000000707 [17.5%]; E100000121003 [15.0%],660.0,operating,2000.0,,,subcritical,subbituminous,,,,bioenergy,Bhinor,Paiton,Probolinggo,East Java,South-eastern Asia,Asia,-7.715299,113.585706,exact,,,,,,,,,25,0.55,10442.4,96100,3.366892069015465,10,33.66892069015465,Jawa Timur,Jawa-Madura-Bali,3179880.0000000005,1.0588110460191782,4
G100000107734,L100000102730,Indonesia,https://www.gem.wiki/Paiton-3_power_station,Paiton-3 power station,--,百通电站,,PT Paiton Energy Pte Ltd [100%],E100000121052 [100%],RATCH Group PCL [45.5%]; PT Medco Daya Abadi Lestari [28.5%]; Qatar Electricity and Water Company QPSC [15.6%]; Ras Laffan Operating Company WLL [10.4%],E100000001636 [45.5%]; E100001010774 [28.5%]; E100001000329 [15.6%]; E100001000371 [10.4%],815.0,operating,2012.0,,,supercritical,subbituminous,,,,,Bhinor,Paiton,Probolinggo,East Java,South-eastern Asia,Asia,-7.71446,113.58326,exact,,,,,,,,,13,0.55,9249.9,96100,3.682812261837333,22,81.02186976042134,Jawa Timur,Jawa-Madura-Bali,3926670.000000001,0.9378970633736302,0
G100000107756,L100000102769,Indonesia,https://www.gem.wiki/Pangkalan_Susu_power_station,Pangkalan Susu power station,Unit 1,"庞卡兰苏苏电站, 印尼国电棉兰电站二期 (Phase II)",,PT PLN Indonesia Power [100%],E100000003758 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],220.0,operating,2015.0,,,subcritical,unknown,,,,bioenergy,Pasir,Pangkalan Susu,Langkat,North Sumatra,South-eastern Asia,Asia,4.12071,98.25823,exact,,,,,,,,,10,0.55,11312.6,96100,1.215822136033362,25,30.39555340083405,Sumatera Utara,Sumatra,1059960.0000000002,1.1470452998541094,1
G100000107757,L100000102769,Indonesia,https://www.gem.wiki/Pangkalan_Susu_power_station,Pangkalan Susu power station,Unit 2,"庞卡兰苏苏电站, 印尼国电棉兰电站二期 (Phase II)",,PT PLN Indonesia Power [100%],E100000003758 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],220.0,operating,2014.0,,,subcritical,unknown,,,,bioenergy,Pasir,Pangkalan Susu,Langkat,North Sumatra,South-eastern Asia,Asia,4.12071,98.25823,exact,,,,,,,,,11,0.55,11312.6,96100,1.215822136033362,24,29.17973126480069,Sumatera Utara,Sumatra,1059960.0000000002,1.1470452998541094,1
G100000107758,L100000102769,Indonesia,https://www.gem.wiki/Pangkalan_Susu_power_station,Pangkalan Susu power station,Unit 3,"庞卡兰苏苏电站, 印尼国电棉兰电站二期 (Phase II)",,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],200.0,operating,2019.0,,,subcritical,unknown,,,,bioenergy,Pasir,Pangkalan Susu,Langkat,North Sumatra,South-eastern Asia,Asia,4.12071,98.25823,exact,,,,,,,,,6,0.55,10442.4,96100,1.02027032394408,29,29.58783939437832,Sumatera Utara,Sumatra,963600.0,1.058811046019178,2
G100000107759,L100000102769,Indonesia,https://www.gem.wiki/Pangkalan_Susu_power_station,Pangkalan Susu power station,Unit 4,"庞卡兰苏苏电站, 印尼国电棉兰电站二期 (Phase II)",,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],200.0,operating,2019.0,,,subcritical,unknown,,,,bioenergy,Pasir,Pangkalan Susu,Langkat,North Sumatra,South-eastern Asia,Asia,4.12071,98.25823,exact,,,,,,,,,6,0.55,10442.4,96100,1.02027032394408,29,29.58783939437832,Sumatera Utara,Sumatra,963600.0,1.058811046019178,2
G100000107915,L100000102778,Indonesia,https://www.gem.wiki/Pekanbaru_Tenayan_power_station,Pekanbaru Tenayan power station,Unit 1,Tenayan Raya PLTU,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],110.0,operating,2016.0,,,subcritical,unknown,,,,bioenergy,,Tenayan Raya,Pekanbaru,Riau,South-eastern Asia,Asia,0.56437,101.52345,exact,,,,,,,,,9,0.55,10442.4,96100,0.5611486781692441,26,14.58986563240035,Riau,Sumatra,529980.0000000001,1.058811046019178,2
G100000107916,L100000102778,Indonesia,https://www.gem.wiki/Pekanbaru_Tenayan_power_station,Pekanbaru Tenayan power station,Unit 2,Tenayan Raya PLTU,,PT PLN (Persero) [100%],E100000000537 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],110.0,operating,2017.0,,,subcritical,unknown,,,,bioenergy,,Tenayan Raya,Pekanbaru,Riau,South-eastern Asia,Asia,0.56437,101.52345,exact,,,,,,,,,8,0.55,10442.4,96100,0.5611486781692441,27,15.15101431056959,Riau,Sumatra,529980.0000000001,1.058811046019178,2
G100000107917,L100000102819,Indonesia,https://www.gem.wiki/Pelabuhan_Ratu_power_station,Pelabuhan Ratu power station,Unit 1,公主港电站,,PT PLN Indonesia Power [100%],E100000003758 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],350.0,operating,2013.0,,2037.0,subcritical,unknown,,,,bioenergy,,Pelabuhan Ratu,Sukabumi,West Java,South-eastern Asia,Asia,-7.0242,106.5464,exact,,,,,,,,,12,0.55,10442.4,96100,1.785473066902141,12,21.42567680282569,Jawa Barat,Jawa-Madura-Bali,1686300.0000000002,1.0588110460191786,4
G100000107918,L100000102819,Indonesia,https://www.gem.wiki/Pelabuhan_Ratu_power_station,Pelabuhan Ratu power station,Unit 2,公主港电站,,PT PLN Indonesia Power [100%],E100000003758 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],350.0,operating,2013.0,,2037.0,subcritical,unknown,,,,bioenergy,,Pelabuhan Ratu,Sukabumi,West Java,South-eastern Asia,Asia,-7.0242,106.5464,exact,,,,,,,,,12,0.55,10442.4,96100,1.785473066902141,12,21.42567680282569,Jawa Barat,Jawa-Madura-Bali,1686300.0000000002,1.0588110460191786,4
G100000107919,L100000102819,Indonesia,https://www.gem.wiki/Pelabuhan_Ratu_power_station,Pelabuhan Ratu power station,Unit 3,公主港电站,,PT PLN Indonesia Power [100%],E100000003758 [100%],PT PLN (Persero) [100.0%],E100000000537 [100.0%],350.0,operating,2013.0,,2037.0,subcritical,unknown,,,,bioenergy,,Pelabuhan Ratu,Sukabumi,West Java,South-eastern Asia,Asia,-7.0242,106.5464,exact,,,,,,,,,12,0.55,10442.4,96100,1.785473066902141,12,21.42567680282569,Jawa Barat,Jawa-Madura-Bali,1686300.0000000002,1.0588110460191786,4
G100000107928,L100000102779,Indonesia,https://www.gem.wiki/Perawang_Mill_power_station,Perawang Mill power station,Unit 04,,,PT Indah Kiat Pulp & Paper Tbk [100%],E100000121022 [100%],PT Indah Kiat Pulp & Paper Tbk [100.0%],E100000121022 [100.0%],35.0,operating,2009.0,,,subcritical,unknown,,,,,Sinar Mas Perawang mill,Tulang,Siak,Riau,South-eastern Asia,Asia,0.68932,101.61907,exact,,,,pulp & paper,power,,,,16,0.55,11312.6,96100,0.1934262489143985,19,3.675098729373572,Riau,Sumatra,168630.0,1.1470452998541094,1
G100000107929,L100000102779,Indonesia,https://www.gem.wiki/Perawang_Mill_power_station,Perawang Mill power station,Unit 06,,,PT Indah Kiat Pulp & Paper Tbk [100%],E100000121022 [100%],PT Indah Kiat Pulp & Paper Tbk [100.0%],E100000121022 [100.0%],90.0,operating,2000.0,,,subcritical,unknown,,,,,Sinar Mas Perawang mill,Tulang,Siak,Riau,South-eastern Asia,Asia,0.68932,101.61907,exact,,,,pulp & paper,power,,,,25,0.55,12182.8,96100,0.535641920070642,10,5.35641920070642,Riau,Sumatra,433620.00000000006,1.235279553689041,3
G100000107930,L100000102779,Indonesia,https://www.gem.wiki/Perawang_Mill_power_station,Perawang Mill power station,Unit 07,,,PT Indah Kiat Pulp & Paper Tbk [100%],E100000121022 [100%],PT Indah Kiat Pulp & Paper Tbk [100.0%],E100000121022 [100.0%],90.0,operating,2000.0,,,subcritical,unknown,,,,,Sinar Mas Perawang mill,Tulang,Siak,Riau,South-eastern Asia,Asia,0.68932,101.61907,exact,,,,pulp & paper,power,,,,25,0.55,12182.8,96100,0.535641920070642,10,5.35641920070642,Riau,Sumatra,433620.00000000006,1.235279553689041,3
G100000107931,L100000102779,Indonesia,https://www.gem.wiki/Perawang_Mill_power_station,Perawang Mill power station,Unit 08,,,PT Indah Kiat Pulp & Paper Tbk [100%],E100000121022 [100%],PT Indah Kiat Pulp & Paper Tbk [100.0%],E100000121022 [100.0%],90.0,operating,2000.0,,,subcritical,unknown,,,,,Sinar Mas Perawang mill,Tulang,Siak,Riau,South-eastern Asia,Asia,0.68932,101.61907,exact,,,,pulp & paper,power,,,,25,0.55,12182.8,96100,0.535641920070642,10,5.35641920070642,Riau,Sumatra,433620.00000000006,1.235279553689041,3
G100000107932,L100000102779,Indonesia,https://www.gem.wiki/Perawang_Mill_power_station,Perawang Mill power station,Unit 09,,,PT Indah Kiat Pulp & Paper Tbk [100%],E100000121022 [100%],PT Indah Kiat Pulp & Paper Tbk [100.0%],E100000121022 [100.0%],150.0,operating,2014.0,,,subcritical,unknown,,,,,Sinar Mas Perawang mill,Tualang,Siak,Riau,South-eastern Asia,Asia,0.68932,101.61907,exact,,,,pulp & paper,power,,,,11,0.55,11312.6,96100,0.8289696382045649,24,19.89527131690956,Riau,Sumatra,722700.0,1.1470452998541094,1
G100000107926,L100000102779,Indonesia,https://www.gem.wiki/Perawang_Mill_power_station,Perawang Mill power station,Unit 10,,,PT Indah Kiat Pulp & Paper Tbk [100%],E100000121022 [100%],PT Indah Kiat Pulp & Paper Tbk [100.0%],E100000121022 [100.0%],150.0,operating,2014.0,,,subcritical,unknown,,,,,Sinar Mas Perawang mill,Tualang,Siak,Riau,South-eastern Asia,Asia,0.68932,101.61907,exact,,,,pulp & paper,power,,,,11,0.55,11312.6,96100,0.8289696382045649,24,19.89527131690956,Riau,Sumatra,722700.0,1.1470452998541094,1
